Exergy_eff_WHRS,CO2_red,EPC # rows: W influence DiffMM
2.6231978888351457,1.1392662514059533,-0.17963032206576085
0.584022814902144,0.414940296935865,0.0010368881619910735
1.431009003289912,2.34101387685577,0.03710187644092842
