Exergy_eff_WHRS,CO2_red,EPC # rows: W influence DiffMM
2.520133710332061,1.0945050304560409,-0.17257273344206014
0.5738717489715653,0.4252455013259455,0.000882749702489186
1.6041600487510541,2.7370227060378327,0.03603477677782074
